cutii_sheet_row,cutii_name,qty_per_year,status,confirmed_excel_row,top1_excel_row,top1_score,top1_score_name,top1_score_pdf,top1_name,top1_pdf,top2_excel_row,top2_score,top2_score_name,top2_score_pdf,top2_name,top2_pdf,top3_excel_row,top3_score,top3_score_name,top3_score_pdf,top3_name,top3_pdf
251,Orvistop Orange pulb.sol.oral. 20 g N10,26000,no_match,,394,48.35164835164835,48.35164835164835,48.35164835164835,"HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18","HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18.pdf",684,48.0,48.0,48.0,"Prolax pulbere sol. orală 14,8g N10 (ВУМ-222-01-373) 01.10.19","Prolax pulbere sol. orală 14,8g N10 (ВУМ-222-01-373) 01.10.19.pdf",276,47.16981132075472,47.16981132075472,47.16981132075472,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3.pdf
253,"Pro Day Vital Protein (Vanilla) pulb. 25g, N15",6150,no_match,,792,41.07142857142857,41.07142857142857,41.07142857142857,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1.pdf,394,40.816326530612244,40.816326530612244,40.816326530612244,"HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18","HIDROREG pulb_sol_or_20,9g_N10_(ВУМ-066-01) 10.12.18.pdf",789,40.38461538461539,40.38461538461539,40.38461538461539,"Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1","Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1.pdf"
254,"Pro Night Vegan Protein (Choco) pulb. 27g, N15",6350,no_match,,270,41.509433962264154,41.509433962264154,41.509433962264154,Creatin BP UNFLAVORED pulbere 5g N30 (SPM-232-01-373) 12.01.26 Red.4,Creatin BP UNFLAVORED pulbere 5g N30 (SPM-232-01-373) 12.01.26 Red.4.pdf,639,40.67796610169491,40.67796610169491,40.67796610169491,Pantoprazol-BP pulb. sol. inj. 40 mg N1 (ВУМ-256-01-373) 06.07.21 Red. 2,Pantoprazol-BP pulb. sol. inj. 40 mg N1 (ВУМ-256-01-373) 06.07.21 Red. 2.pdf,848,40.4040404040404,40.4040404040404,40.4040404040404,Weight Control pulbere 8.8 g N30 (SPM-373-01) 19.11.25 Red. 3,Weight Control pulbere 8.8 g N30 (SPM-373-01) 19.11.25 Red. 3.pdf
256,"Collagen Class/Beauty pulb. 12g, N30",9800,no_match,,267,47.422680412371136,47.422680412371136,47.422680412371136,Collagen+Vit. C  pulbere 10 g N30 (SPM-373-01) 19.11.25 Red. 3,Collagen+Vit. C  pulbere 10 g N30 (SPM-373-01) 19.11.25 Red. 3.pdf,276,42.71844660194175,42.71844660194175,42.71844660194175,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3.pdf,132,41.46341463414634,41.46341463414634,41.46341463414634,B Complex caps N30 (SPM-265-01) 17.02.26 Red.4,B Complex caps N30 (SPM-265-01) 17.02.26 Red.4.pdf
257,Creatine-BP pulb.sol.oral. 5 g N 30,0,no_match,,214,47.706422018348626,47.706422018348626,47.706422018348626,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N1 (ВУМ-138-01) 04.08.22 - Red. 1,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N1 (ВУМ-138-01) 04.08.22 - Red. 1.pdf,215,47.27272727272727,47.27272727272727,47.27272727272727,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N20 (ВУМ-138-02) 04.08.22 - Red. 1,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N20 (ВУМ-138-02) 04.08.22 - Red. 1.pdf,276,47.05882352941177,47.05882352941177,47.05882352941177,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3,Creatine ORANGE pulbere_plicuri 5 g N30 (ВУМ-231-01) 15.05.23 Red.3.pdf
259,GH Stim  pulb.sol.oral. N 30,5550,no_match,,369,41.1764705882353,41.1764705882353,41.1764705882353,"GH STIM pulbere sol. orala 7,5 g N30 plic mic Ro-En (SPM-461-01) 07.05.25 Red.2","GH STIM pulbere sol. orala 7,5 g N30 plic mic Ro-En (SPM-461-01) 07.05.25 Red.2.pdf",792,38.70967741935484,38.70967741935484,38.70967741935484,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1.pdf,789,37.89473684210526,37.89473684210526,37.89473684210526,"Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1","Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1.pdf"
264,Lornoxicam-BP pulb.pt.sol.inj. 8 mg N5,18700,ambiguous,,492,75.40983606557377,75.40983606557377,75.40983606557377,Lornoxicam-BP pulbere sol. inj. 8 mg N1 (ВУМ-221-01) 07.10.21 Red.2,Lornoxicam-BP pulbere sol. inj. 8 mg N1 (ВУМ-221-01) 07.10.21 Red.2.pdf,493,71.1864406779661,71.1864406779661,71.1864406779661,Lornoxicam-BP pulbere sol.inj. 8mg N5 (OL_SPM-221-02) 15.04.24 Red.3,Lornoxicam-BP pulbere sol.inj. 8mg N5 (OL_SPM-221-02) 15.04.24 Red.3.pdf,522,52.252252252252255,52.252252252252255,52.252252252252255,"Meloxicam-BP sol. inj. 10 mg-ml 1,5 ml N5 (SPM-085-02-373) 14.01.26 Red.3","Meloxicam-BP sol. inj. 10 mg-ml 1,5 ml N5 (SPM-085-02-373) 14.01.26 Red.3.pdf"
265,Famotin pulb.20mg N10,23550,ambiguous,,335,50.0,50.0,50.0,FAMOTIN pulb sol. inj. 20 mg+ solv 5 ml N10x10 (ВУМ-185-03) 06.10.23 Red.3,FAMOTIN pulb sol. inj. 20 mg+ solv 5 ml N10x10 (ВУМ-185-03) 06.10.23 Red.3.pdf,336,50.0,50.0,50.0,FAMOTIN pulbere sol. inj. 20 mg N5x2 (ВУМ-282-02) 29.03.22 Red.1,FAMOTIN pulbere sol. inj. 20 mg N5x2 (ВУМ-282-02) 29.03.22 Red.1.pdf,337,50.0,50.0,50.0,FAMOTIN pulbere sol. inj. 20 mg N5x4 (ВУМ-282-01) 25.03.22 Red.1,FAMOTIN pulbere sol. inj. 20 mg N5x4 (ВУМ-282-01) 25.03.22 Red.1 .pdf
266,Famotin pulb.20mg+5ml solv. N10 + N 10,107650,ambiguous,,335,51.785714285714285,51.785714285714285,51.785714285714285,FAMOTIN pulb sol. inj. 20 mg+ solv 5 ml N10x10 (ВУМ-185-03) 06.10.23 Red.3,FAMOTIN pulb sol. inj. 20 mg+ solv 5 ml N10x10 (ВУМ-185-03) 06.10.23 Red.3.pdf,336,49.01960784313726,49.01960784313726,49.01960784313726,FAMOTIN pulbere sol. inj. 20 mg N5x2 (ВУМ-282-02) 29.03.22 Red.1,FAMOTIN pulbere sol. inj. 20 mg N5x2 (ВУМ-282-02) 29.03.22 Red.1.pdf,337,49.01960784313726,49.01960784313726,49.01960784313726,FAMOTIN pulbere sol. inj. 20 mg N5x4 (ВУМ-282-01) 25.03.22 Red.1,FAMOTIN pulbere sol. inj. 20 mg N5x4 (ВУМ-282-01) 25.03.22 Red.1 .pdf
267,Heparin-BP sol. inj. 5000 UI/ml 5ml N 10,12000,ambiguous,,398,76.92307692307692,76.92307692307692,76.92307692307692,Heparin-BP sol. inj. 5000 UI_ml 5 ml N10 (ВУМ-063-01-373) 15.06.21 Red.2,Heparin-BP sol. inj. 5000 UI_ml 5 ml N10 (ВУМ-063-01-373) 15.06.21 Red.2 .pdf,399,76.92307692307692,76.92307692307692,76.92307692307692,Heparin-BP sol. inj. 5000 UI_ml 5 ml N10 Knife 24.4_(SPM-063-02) 11.10.24 Red.1,Heparin-BP sol. inj. 5000 UI_ml 5 ml N10 Knife 24.4_(SPM-063-02) 11.10.24 Red.1.pdf,400,76.92307692307692,76.92307692307692,76.92307692307692,Heparin-BP sol. inj. 5000 UI_ml 5 ml N5x2 (SPM-063-03-373) 03.04.25 Red.1,Heparin-BP sol. inj. 5000 UI_ml 5 ml N5x2 (SPM-063-03-373) 03.04.25 Red.1.pdf
268,Bupivacain-BP sol.inj 5mg/ml 10 ml N 1,29000,ambiguous,,164,66.66666666666666,66.66666666666666,66.66666666666666,Bupivacain-BP sol. inj. 5 mg_ml 10 ml N1 (ВУМ-029-05) 07.08.23 Red.2,Bupivacain-BP sol. inj. 5 mg_ml 10 ml N1 (ВУМ-029-05) 07.08.23 Red.2.pdf,168,62.62626262626262,62.62626262626262,62.62626262626262,Bupivacain-BP sol. inj. 5 mg_ml 4 ml (ЭТК-029-01) 07.08.23 Red.2,Bupivacain-BP sol. inj. 5 mg_ml 4 ml (ЭТК-029-01) 07.08.23 Red.2.pdf,169,60.78431372549019,60.78431372549019,60.78431372549019,Bupivacain-BP sol. inj. 5 mg_ml 4 ml N5 (ВУМ-029-02) 07.08.23 Red.2,Bupivacain-BP sol. inj. 5 mg_ml 4 ml N5 (ВУМ-029-02) 07.08.23 Red.2.pdf
271,NADplus pulb. 500 mg N 1,7500,ambiguous,,579,51.282051282051285,51.282051282051285,51.282051282051285,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1.pdf,26,50.0,50.0,50.0,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1.pdf,639,50.0,50.0,50.0,Pantoprazol-BP pulb. sol. inj. 40 mg N1 (ВУМ-256-01-373) 06.07.21 Red. 2,Pantoprazol-BP pulb. sol. inj. 40 mg N1 (ВУМ-256-01-373) 06.07.21 Red. 2.pdf
272,NADplus pulb. 500 mg N 1 (Poland),23900,ambiguous,,579,55.172413793103445,55.172413793103445,55.172413793103445,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1.pdf,577,52.27272727272727,52.27272727272727,52.27272727272727,NAD+ pulbere 1000 mg N1 (SPM-485-03-373) 15.01.25 Red.1,NAD+ pulbere 1000 mg N1 (SPM-485-03-373) 15.01.25 Red.1.pdf,26,50.0,50.0,50.0,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1.pdf
273,NADplus pulb. 500 mg N 1 (Turcia),0,ambiguous,,579,52.87356321839081,52.87356321839081,52.87356321839081,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1,NAD+ pulbere 500 mg N1 (SPM-485-01-373) 15.01.25 Red.1.pdf,26,50.0,50.0,50.0,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1,Acid acetilsalicilic comp. 500 mg N10 (SPM-170-05-373) 12.06.24 Red. 1.pdf,577,50.0,50.0,50.0,NAD+ pulbere 1000 mg N1 (SPM-485-03-373) 15.01.25 Red.1,NAD+ pulbere 1000 mg N1 (SPM-485-03-373) 15.01.25 Red.1.pdf
275,Ceftriaxon-BP pulb.pt.sol. 1 g N 20,11050,ambiguous,,215,58.18181818181818,58.18181818181818,58.18181818181818,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N20 (ВУМ-138-02) 04.08.22 - Red. 1,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N20 (ВУМ-138-02) 04.08.22 - Red. 1.pdf,214,56.88073394495413,56.88073394495413,56.88073394495413,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N1 (ВУМ-138-01) 04.08.22 - Red. 1,Ceftriaxona-BP pulbere sol. inj. perf. 1 g N1 (ВУМ-138-01) 04.08.22 - Red. 1.pdf,211,52.42718446601942,52.42718446601942,52.42718446601942,Cefotaxim-BP pulbere sol.inj. 1 g N1 (ВУМ-261-01-373) 30.05.22 Red.1,Cefotaxim-BP pulbere sol.inj. 1 g N1 (ВУМ-261-01-373) 30.05.22 Red.1.pdf
276,Bupivacain-BP sol.inj 5mg/ml 20 ml N 10,7700,ambiguous,,164,65.51724137931035,65.51724137931035,65.51724137931035,Bupivacain-BP sol. inj. 5 mg_ml 10 ml N1 (ВУМ-029-05) 07.08.23 Red.2,Bupivacain-BP sol. inj. 5 mg_ml 10 ml N1 (ВУМ-029-05) 07.08.23 Red.2.pdf,166,65.51724137931035,65.51724137931035,65.51724137931035,Bupivacain-BP sol. inj. 5 mg_ml 20 ml N10 (SPM-029-07-373) 15.04.25 Red.1,Bupivacain-BP sol. inj. 5 mg_ml 20 ml N10 (SPM-029-07-373) 15.04.25 Red.1.pdf,167,65.51724137931035,65.51724137931035,65.51724137931035,Bupivacain-BP sol. inj. 5 mg_ml 20 ml N20 (ВУМ-029-06) 07.08.23 Red.1,Bupivacain-BP sol. inj. 5 mg_ml 20 ml N20 (ВУМ-029-06) 07.08.23 Red.1.pdf
278,Tiopental-BP pulb. pt sol. inj. 1 g N10,2400,ambiguous,,792,86.95652173913044,86.95652173913044,86.95652173913044,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1,Tiopental-BP pulbere sol. inj. 1 g N10 (ВУМ-218-02) 06.11.23 Red.1.pdf,789,83.58208955223881,83.58208955223881,83.58208955223881,"Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1","Tiopental-BP pulbere sol. inj. 0,5 g N10 (ВУМ-218-01) 06.11.23 Red.1.pdf",640,65.51724137931035,65.51724137931035,65.51724137931035,Pantoprazol-BP pulb. sol. inj. 40 mg N10 (ВУМ-256-02-373) 06.07.21 Red. 2,Pantoprazol-BP pulb. sol. inj. 40 mg N10 (ВУМ-256-02-373) 06.07.21 Red. 2.pdf
279,"Clorhidrat de lidocaina, sol. inj. 10 mg/ml 20 ml №20",30950,ambiguous,,251,75.0,75.0,75.0,Clohidrat de Lidocaina sol. inj. 10 mg_ml N20_(SPM-392-01) 18.06.25 Red. 4,Clohidrat de Lidocaina sol. inj. 10 mg_ml N20_(SPM-392-01) 18.06.25 Red. 4.pdf,253,75.0,75.0,75.0,Clohidrat de Lidocaina sol. inj. 20 mg_ml N20_(SPM-392-02) 18.06.25 Red. 4,Clohidrat de Lidocaina sol. inj. 20 mg_ml N20_(SPM-392-02) 18.06.25 Red. 4.pdf,476,57.36434108527132,57.36434108527132,57.36434108527132,Lidocain-BP sol. inj. 20 mg-ml 2 ml N10 - 07.5- (ВУМ-076-01) 13.10.21 Red.2,Lidocain-BP sol. inj. 20 mg-ml 2 ml N10 - 07.5- (ВУМ-076-01) 13.10.21 Red.2.pdf
280,"Clorhidrat de lidocaina, sol. inj. 20 mg/ml 20 ml №20",22300,ambiguous,,251,72.0,72.0,72.0,Clohidrat de Lidocaina sol. inj. 10 mg_ml N20_(SPM-392-01) 18.06.25 Red. 4,Clohidrat de Lidocaina sol. inj. 10 mg_ml N20_(SPM-392-01) 18.06.25 Red. 4.pdf,253,72.0,72.0,72.0,Clohidrat de Lidocaina sol. inj. 20 mg_ml N20_(SPM-392-02) 18.06.25 Red. 4,Clohidrat de Lidocaina sol. inj. 20 mg_ml N20_(SPM-392-02) 18.06.25 Red. 4.pdf,476,53.96825396825397,53.96825396825397,53.96825396825397,Lidocain-BP sol. inj. 20 mg-ml 2 ml N10 - 07.5- (ВУМ-076-01) 13.10.21 Red.2,Lidocain-BP sol. inj. 20 mg-ml 2 ml N10 - 07.5- (ВУМ-076-01) 13.10.21 Red.2.pdf
282,Tiomax 600 conc sol. perf. 25mg/ml 24ml N1,14600,ambiguous,,771,72.72727272727272,72.72727272727272,72.72727272727272,TIOMAX 600 Turbo sol. perf. 12 mg-ml 50 mg N1 (ВУМ-006-01) Red 1 - 15.07.20,TIOMAX 600 Turbo sol. perf. 12 mg-ml 50 mg N1 (ВУМ-006-01) Red 1 - 15.07.20.pdf,773,72.72727272727272,72.72727272727272,72.72727272727272,TIOMAX 600 conc. sol. perf. 25 mg-ml 24 ml N1 (ВУМ-275-01) 18.07.22 Red.2,TIOMAX 600 conc. sol. perf. 25 mg-ml 24 ml N1 (ВУМ-275-01) 18.07.22 Red.2.pdf,775,72.72727272727272,72.72727272727272,72.72727272727272,TIOMAX 600 conc. sol. perf. 30 mg-ml 20 ml N1 (ВУМ-275-02) 18.07.22 Red.2,TIOMAX 600 conc. sol. perf. 30 mg-ml 20 ml N1 (ВУМ-275-02) 18.07.22 Red.2.pdf
284,Thioctovens 12 mg/ml 50 ml N 1 (export),133650,no_match,,659,46.728971962616825,46.728971962616825,46.728971962616825,Piridoxin-BP sol. inj. 50 mg-ml 1 ml N10 (ВУМ-217-01) 07.12.21 Red.2,Piridoxin-BP sol. inj. 50 mg-ml 1 ml N10 (ВУМ-217-01) 07.12.21 Red.2.pdf,312,46.15384615384615,46.15384615384615,46.15384615384615,ETOPOSID-BP_conc_sol_perf_20mgml_5ml_N5 (ВУМ-181-01) 12.04.20,ETOPOSID-BP_conc_sol_perf_20mgml_5ml_N5 (ВУМ-181-01) 12.04.20.pdf,651,46.0,46.0,46.0,Piracetam-BP sol. inj. 200 mg-ml 15 ml N1 (ВУМ-114-02) 15.03.22 Red. 1,Piracetam-BP sol. inj. 200 mg-ml 15 ml N1 (ВУМ-114-02) 15.03.22 Red. 1.pdf
